,Unnamed: 0,Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Stadium
17,17,8500000,990,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,0.0,,0.0,0.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,,0,0.0
18,18,9300000,1078,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
19,19,9900000,1150,Kharghar,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,,0.0,0.0,0,0,0,0,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
20,20,8000000,1150,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,1,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
21,21,9000000,1060,Kharghar,2.0,1.0,,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
22,22,4200000,680,Kharghar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,,,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
23,23,28000000,2470,Kharghar,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1,,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,
24,24,40000000,2100,Kharghar,4.0,1.0,1.0,0.0,0.0,0.0,,0,,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
25,25,16000000,2200,Kharghar,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
26,26,17000000,2235,Kharghar,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,,1.0,,1,0.0,0.0,0.0,0.0,0.0,0,0.0
27,27,9500000,1025,Kharghar,2.0,1.0,1.0,1.0,,1.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
28,28,9500000,950,Kharghar,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,,0.0,0,0,0,1,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
29,29,7500000,895,Kharghar,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,1,,0.0,0.0,1.0,0,0,0,0,,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
30,30,8500000,1114,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,1,0,1,1.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
31,31,13000000,1197,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,,0,1.0,0.0,1.0,1,1,0.0,,0.0,0.0,0,0,1,0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0
32,32,13700000,1380,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
33,33,8000000,1050,Kharghar,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,0,0.0
34,34,10500000,1240,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,1,0,1.0,1.0,1.0,1,0.0,,0.0,0.0,0.0,1,0.0
35,35,7700000,1110,Kharghar,2.0,1.0,1.0,,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,,0.0,0,0.0
36,36,7500000,1050,Kharghar,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
37,37,9000000,1160,Kharghar,2.0,1.0,1.0,,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,1.0,0.0,0,1,0,1,0.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,0,0.0
38,38,9300000,1078,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
39,39,6000000,555,Kharghar,1.0,1.0,1.0,0.0,,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
40,40,6200000,650,Kharghar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1.0,1.0,1,,0.0,0.0,0.0,0.0,1,0.0
41,41,5000000,600,Kharghar,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
42,42,6500000,650,Kharghar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,
43,43,5200000,700,Kharghar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
44,44,4200000,646,Kharghar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
45,45,5500000,560,Kharghar,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
46,46,5500000,670,Kharghar,1.0,,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
47,47,6000000,740,Kharghar,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,,0.0,0.0,0.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,,0,0.0
48,48,5500000,636,Kharghar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
49,49,4200000,680,Kharghar,1.0,1.0,1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
50,50,16500000,1635,,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
51,51,11399999,1550,Kharghar,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,
52,52,13500000,1500,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
53,53,22500000,1850,Kharghar,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,,1,1,1.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1.0,1,0.0,,0.0,0.0,0.0,1,0.0
54,54,40000000,2100,,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,,0.0,0.0,0.0,0,0.0
55,55,5700000,610,Kharghar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
56,56,4800000,655,Kharghar,1.0,1.0,1.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
57,57,4500000,660,,1.0,1.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
58,58,4300000,650,Kharghar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
59,59,4500000,680,Kharghar,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,,1.0,,1,0.0,0.0,0.0,0.0,0.0,0,0.0
60,60,5300000,670,Kharghar,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
61,61,4803000,655,,1.0,,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,,0.0,0.0,0.0,0,0,0,0,0.0,1.0,,1,0.0,0.0,0.0,0.0,0.0,0,0.0
62,62,13000000,1800,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
63,63,15500000,1645,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,0.0,1.0,0.0,1,0.0,,0.0,0.0,0.0,0,0.0
64,64,13000000,1395,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
65,65,8500000,1150,Kharghar,,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
66,66,9400000,1200,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
67,67,8000000,1150,Kharghar,2.0,,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
68,68,4500000,615,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
69,69,5300000,670,Kharghar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,,0.0,0.0,1.0,0,1,0,0,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
70,70,6000000,765,Kharghar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
71,71,5600000,650,Kharghar,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,,,1,1,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,,1,0.0,0.0,0.0,0.0,0.0,0,0.0
72,72,4803000,655,Kharghar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,,0.0,0.0,0.0,0,0.0
73,73,17500000,1760,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1.0,0.0,1.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
74,74,12000000,1415,Kharghar,,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
75,75,15000000,1685,Kharghar,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
76,76,13000000,1800,Kharghar,3.0,1.0,1.0,,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
77,77,16600000,1650,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0.0,1,1.0,,1.0,1,1,1.0,,0.0,1.0,0,0,0,0,0.0,1.0,0.0,1,0.0,,0.0,0.0,0.0,0,0.0
78,78,13000000,1395,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,,1,0.0,0.0,0.0,0.0,0.0,0,
79,79,9400000,1200,Kharghar,2.0,,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
80,80,16600000,1650,,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
81,81,13000000,1395,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
82,82,9400000,1200,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
83,83,8000000,1150,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
84,84,5700000,650,Kharghar,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
85,85,5500000,560,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,,0,
86,86,6000000,765,Kharghar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
87,87,5600000,650,Kharghar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
88,88,4900000,655,Kharghar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
89,89,13500000,1390,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
90,90,22000000,1590,Kharghar,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
91,91,17500000,1760,Kharghar,3.0,1.0,1.0,1.0,,0.0,1.0,1,0.0,1.0,0.0,1.0,1,,1.0,1.0,1,1,1.0,,1.0,1.0,0,1,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
92,92,17800000,1716,Kharghar,3.0,,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,1.0,1.0,0,0,1,0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0
93,93,14000000,1680,Kharghar,3.0,1.0,1.0,1.0,,1.0,1.0,1,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,0,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
94,94,7200000,1050,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,,0.0,0.0,1.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
