,Unnamed: 0,Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Stadium
10,10,13000000,2210,Dum Dum,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,,,1.0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,,0,0.0
11,11,3611000,973,New Town,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,,0.0,0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,12,3300000,735,New Town,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
13,13,3475000,1086,Chkravarti Para,3.0,1.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,,0,0.0
14,14,3765999,837,,2.0,0.0,0.0,,0.0,1.0,0.0,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
15,15,3200000,710,Sarsuna,2.0,1.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
16,16,3850000,770,Ultadanga,2.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,,0.0,0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
17,17,17600000,1965,Madurdaha Hussainpur,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,,1.0,0,1.0,0.0,1.0,1,1,1.0,0.0,,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
18,18,9639000,1377,New Alipore,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,,1.0,0,1.0,0.0,1.0,1,1,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
19,19,45000000,5000,Mukundapur,4.0,1.0,0.0,1.0,1.0,0.0,,0,0.0,0.0,1.0,1.0,0,1.0,,0.0,1,0,0.0,0.0,0.0,0.0,1,1,1,0,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,1.0
20,20,2235000,1016,Barasat,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
21,21,3665999,1111,Keshtopur,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0.0
22,22,3774000,1020,Rajarhat,2.0,0.0,,1.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
23,23,2524000,935,Narendrapur,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
24,24,8300000,1956,New Town,3.0,1.0,0.0,1.0,1.0,1.0,,1,1.0,0.0,,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,1.0,0.0,0,0,0,0,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
25,25,3761000,1179,Joka,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,,,,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
26,26,9727000,1107,Tangra,3.0,,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
27,27,3372999,1041,Sonarpur,,0.0,0.0,1.0,1.0,,1.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1,0,,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
28,28,3990999,1174,Sonarpur,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,,1.0,0,1.0,0.0,1.0,1,0,0.0,1.0,1.0,0.0,0,0,0,0,1.0,,0.0,0,0.0,,0.0,,0.0,0,0.0
29,29,4629000,1342,Madhyamgram,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,,0.0,0,0.0
30,30,13000000,2210,Dum Dum,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
31,31,3611000,973,New Town,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,
32,32,3300000,735,New Town,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
33,33,3475000,1086,Chkravarti Para,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
34,34,3765999,837,Tollygunge,2.0,0.0,,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
35,35,3200000,710,Sarsuna,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
36,36,3850000,770,Ultadanga,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,0,0.0
37,37,17600000,1965,Madurdaha Hussainpur,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1,1,1.0,,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
38,38,9639000,1377,New Alipore,3.0,1.0,1.0,1.0,1.0,,0.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
39,39,45000000,5000,Mukundapur,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1,1,1,0,1.0,1.0,1.0,0,1.0,0.0,1.0,1.0,1.0,0,1.0
40,40,5300000,1010,Kutighat,2.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
41,41,7500000,1465,New Town,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
42,42,2400000,755,New Town,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
43,43,3488000,872,Dum Dum,2.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0.0,0.0,,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
44,44,4314000,1113,Behala,3.0,0.0,,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
45,45,2959000,1345,Sodepur,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
46,46,3132000,1305,Konnagar,3.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
47,47,2852000,920,Uttarpara Kotrung,2.0,0.0,0.0,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
48,48,2600000,800,Baguiati,2.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
49,49,2362000,852,Hooghly Chinsurah,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
50,50,8500000,1080,New Town,2.0,1.0,,,1.0,1.0,1.0,1,,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
51,51,7000000,1530,Hussainpur,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,1.0,0,1.0
52,52,9200000,1217,Dum Dum Park,1.0,,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
53,53,3200000,1200,Barasat,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
54,54,8000000,1480,New Town,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
55,55,7500000,1900,Rajarhat,3.0,1.0,0.0,1.0,1.0,,1.0,1,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
56,56,2574000,858,Dum Dum,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
57,57,2187000,875,Bhadreswar,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
58,58,11000000,1920,Dum Dum,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
59,59,7936000,1310,Dum Dum,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,,1.0,0,0,0,0,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
60,60,7300000,1319,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
61,61,2350000,630,Garia,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0,1.0
62,62,4600000,1080,New Town,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
63,63,5124000,1281,south dum dum,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
64,64,2099000,734,Rajarhat,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1,,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0.0,,0.0,1.0,0,0,0,0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0
65,65,2100000,350,Santoshpur,1.0,1.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,,1.0,0,1.0,0.0,0.0,1,0,,0.0,0.0,0.0,0,0,0,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
66,66,4025000,1150,Behala,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,,0.0,,0.0,0,0,0,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0.0
67,67,7187000,1753,Rajarhat,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.0,0,,0.0,1.0,1,1,0.0,,1.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
68,68,11000000,1200,Gariahat,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
69,69,3399000,1214,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0.0
70,70,8200000,1200,Lake Gardens,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,,1.0,0,1.0,0.0,0.0,1.0,,0,1.0
71,71,7500000,900,Rajarhat,3.0,1.0,,1.0,1.0,0.0,0.0,0,0.0,0.0,,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
72,72,2250000,750,Rajarhat,2.0,1.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
73,73,4100000,750,New Town,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
74,74,24000000,3866,New Town,4.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
75,75,5400000,915,Kalighat,2.0,1.0,,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
76,76,4400000,1270,Garia,3.0,,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
77,77,3000000,1100,,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
78,78,12000000,800,Garia,2.0,1.0,9.0,,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,,9,
79,79,7500000,1753,Tangra,3.0,1.0,9.0,,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
80,80,5000000,1500,Tagore Park,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
81,81,3200000,1452,Kamardanga,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,,9.0,9,9.0
82,82,3850000,753,New Town,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
83,83,6800000,1100,Rajarhat,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
84,84,4650000,1256,Mukundapur,3.0,1.0,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,,9.0,9.0,9,9.0
85,85,2300000,1030,Tollygunge,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
86,86,19000000,850,Mukundapur,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
87,87,2500000,1631,Ballygunge,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
88,88,3420000,815,Keshtopur,2.0,0.0,9.0,,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,,9,9.0,,9.0,9.0,9.0,9,9.0
89,89,6100000,855,,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
90,90,5572000,1460,New Town,3.0,1.0,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
91,91,7200000,1506,Ariadaha,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
92,92,2000000,1256,Garia,3.0,1.0,9.0,9.0,9.0,9.0,,9,9.0,,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,
93,93,4342000,910,Rahara,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,,9.0,9,9.0
94,94,6500000,852,Behala,3.0,,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
95,95,5800000,1300,Kasba,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
